"hotel_id","hotel_name","city_name","grade","hotel_address","user_rating","review_count","property_type","actual_address","actual_city","actual_prefecture","actual_postal_code","actual_latitude","actual_longitude","actual_phone","actual_star_rating","supplier_hotel_code","rtx_code","agoda_code","expedia_code","top_selling_rank","source_last_mapped_at","actual_data_sources","data_origin"
"H0480","Bochi bochi karasuma","Kyoto","5","Kyoto 교토고쇼","7.3999999999999995","2443","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0481","Brighton Hotel Kyoto","Kyoto","3","Shinmachi-Nakadachiuridori Kamigyo-ku Kyoto 602-8071 Japan","7.5","2540","Hotel","Shinmachi-Nakadachiuridori Kamigyo-ku Kyoto 602-8071 Japan","Kyoto","","","35.0243475890887","135.75589400912327","81-75-4414411","","JPKYT00059","","","","","2025-07-15 17:13:01","Hotellist_supplier_japan_clean.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0482","Briller Kyoto Tambaguchi","Kyoto","4","Kyoto 기온","7.6","2637","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0483","Buddha House","Kyoto","5","462-20 Hachikencho Shimogyo-ku","7.699999999999999","2734","Hotel","462-20 Hachikencho Shimogyo-ku","Kyoto","Kyoto","600-8196","34.992382600000006","135.7637966","81-75-344-0204","2.0","","gg3w","24120523","26491661","","","RTX JP Hotel template_20260528.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0484","Budget Inn Kyoto","Kyoto","3","Kyoto 아라시야마","7.8","2831","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0485","Caesar Gion Kyoto","Kyoto","4","Kyoto 히가시야마","7.8999999999999995","2928","Resort","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0486","CANDEO Hotels","Kyoto","5","Kyoto 니조성","8.0","3025","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0487","Capsule Ryokan Kyoto","Kyoto","3","Kyoto 가라스마","8.1","3122","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0488","Chion-In Wajun-Kaikan","Kyoto","4","400-2 Rinkacho Higashiyama-ku","8.2","3219","Hotel","400-2 Rinkacho Higashiyama-ku","Kyoto","Kyoto","605-0062","35.0045764","135.7806491","81-75-205-5013","2.0","JPKYT00003","5HZH","302097","31823456","","2026-07-08 16:26:10","Hotellist_supplier_japan_clean.xlsx · RTX JP Hotel template_20260528.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0489","Chisun Premium Kyoto Kujo","Kyoto","5","15-1 Kamigoryocho, Higashi 9-jo, Minami-ku","8.299999999999999","3316","Hotel","15-1 Kamigoryocho, Higashi 9-jo, Minami-ku","Kyoto","Kyoto","601-8015","34.98058824","135.7639269","81-75-672-6180","2.0","JPUKY00021","0bzb","33088311","","1455","2025-07-29 15:46:30","Hotellist_supplier_japan_clean.xlsx · RTX JP Hotel template_20260528.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0490","Chloris","Kyoto","3","Kyoto 교토고쇼","8.4","3413","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0491","CHO-AN","Kyoto","4","Kyoto 교토역","8.5","3510","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0492","CMM Monthly Mansions Horikawa Sanjou 堀川三条","Kyoto","5","Kyoto 기온","8.6","3607","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0493","cocoon Kyoto 東山七条","Kyoto","3","Kyoto 가와라마치","8.7","3704","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0494","Comfort Hotel ERA Kyoto Toji","Kyoto","4","54-1 Shimamachi, Nishikujo, Minami-ku","8.799999999999999","3801","Hotel","54-1 Shimamachi, Nishikujo, Minami-ku","Kyoto","Kyoto","601-8431","34.979099100000006","135.7528759","81-75-662-0311","2.0","","TKqZ","18931451","59208208","1935","","RTX JP Hotel template_20260528.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0495","Comfort Hotel Kyoto Horigawagojo","Kyoto","5","Kyoto 히가시야마","8.9","3898","Ryokan","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0496","Comfort INN","Kyoto","3","Kyoto 니조성","9.0","3995","Resort","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0497","Comicap Kyoto","Kyoto","4","Kyoto 가라스마","9.1","4092","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0498","Connect inn 京都東山","Kyoto","5","Kyoto 후시미","9.2","4189","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0499","CROSS HOTEL KYOTO","Kyoto","3","71-1 Daikokucho, Kawaramachi-dori, Sanjo-sagaru,   Kyoto","9.3","4286","Hotel","71-1 Daikokucho, Kawaramachi-dori, Sanjo-sagaru,   Kyoto","Kyoto","","","35.008249","135.76985","008175-231-8833","","JPKYT00189","","","","","2025-12-05 23:03:04","Hotellist_supplier_japan_clean.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0500","Daiwa Roynet Hotel","Kyoto","4","Kyoto 교토고쇼","9.399999999999999","4383","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0501","Daiwa Roynet Hotel Kyoto Shijo Karasuma","Kyoto","5","678 Omandokorocho, Bukkojisagaru, Karasuma-dori, Kamigyo-ku","9.5","4480","Hotel","678 Omandokorocho, Bukkojisagaru, Karasuma-dori, Kamigyo-ku","Kyoto","Kyoto","600-8413","35.00076802","135.7600094","81-75-342-1166","3.5","JPKYT00054","dJqS","400288","","","2026-05-14 14:31:08","Hotellist_supplier_japan_clean.xlsx · RTX JP Hotel template_20260528.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0502","Daiya ryokan","Kyoto","3","Kyoto 기온","9.6","4577","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0503","Discover Nagaokakyo","Kyoto","4","Kyoto 가와라마치","9.7","4674","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0504","Dorm Kamogawa","Kyoto","5","Kyoto 아라시야마","9.8","4771","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0505","DoubleTree by Hilton Kyoto Higashiyama","Kyoto","3","1-45, Honmachi Higashiyama-Ku Kyoto, 6050981, Japan","7.1","4868","Hotel","1-45, Honmachi Higashiyama-Ku Kyoto, 6050981, Japan","UKY","","","34.99514","135.769621","(+81)755337070","","JPUKY00018","","","","","2025-07-16 18:15:14","Hotellist_supplier_japan_clean.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0506","DoubleTree by Hilton Kyoto Station","Kyoto","4","15 Higashi Kujo Nishi Iwamotocho","7.199999999999999","4965","Hotel","15 Higashi Kujo Nishi Iwamotocho","Kyoto","","","34.984055","135.762833","81-75-6061320","","JPKYT00820","","","","","2026-03-24 10:27:09","Hotellist_supplier_japan_clean.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0507","Ebisu Ryokan","Kyoto","5","Minami Ku Higashikujyo Nakatonoda Cho 16 2 Minami-ku, NakatonodachoMinami-kuKyoto 601-8048, Kyoto, 601-8048, Japan","7.3","162","Resort","Minami Ku Higashikujyo Nakatonoda Cho 16 2 Minami-ku, NakatonodachoMinami-kuKyoto 601-8048, Kyoto, 601-8048, Japan","Kyoto","","","34.981293648229396","135.75690426686478","+81 75 5747100","","JPKYT00587","","","","","2025-09-22 15:23:38","Hotellist_supplier_japan_clean.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0508","Econo inn","Kyoto","3","Kyoto 후시미","7.3999999999999995","259","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0509","EHON HOUSE","Kyoto","4","Kyoto 오하라","7.5","356","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0510","Elite Inn Kyoto Station","Kyoto","5","4 Higashikujo Kawanishicho, Minami Ward, Kyoto","7.6","453","Hotel","4 Higashikujo Kawanishicho, Minami Ward, Kyoto","Kyoto","","","34.980345","135.764298","81-756818885","","JPKYT00835","","","","","2026-04-20 12:36:01","Hotellist_supplier_japan_clean.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0511","Enryakuji Kaikan","Kyoto","3","Sakamotohonmachi 4220 Shiga JAPAN","7.699999999999999","550","Hotel","Sakamotohonmachi 4220 Shiga JAPAN","Otsu","","","35.0709","135.842998","077-578-0047","","JPQOO00004","","","","","2024-04-25 12:10:08","Hotellist_supplier_japan_clean.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0512","Enso Machiya","Kyoto","4","Kyoto 기온","7.8","647","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0513","Epoch Inn Fushimi Inari","Kyoto","5","Kyoto 가와라마치","7.8999999999999995","744","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0514","Fauchon L’Hôtel Kyoto","Kyoto","3","Kyoto 아라시야마","8.0","841","Ryokan","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0515","First cabin","Kyoto","4","Kyoto 히가시야마","8.1","938","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0516","First Cabin Kyoto Kawaramachi Sanyo","Kyoto","5","Kyoto 니조성","8.2","1035","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0517","First Cabin Kyoto-Karasuma","Kyoto","3","Kyoto 가라스마","8.299999999999999","1132","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0518","Four Seasons Hotel","Kyoto","4","Kyoto 후시미","8.4","1229","Resort","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0519","FRESA INN","Kyoto","5","Kyoto 오하라","8.5","1326","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0520","FUFU Kyoto","Kyoto","3","41 Nanzenjikusagawacho, Sakyo-ku","8.6","1423","Hotel","41 Nanzenjikusagawacho, Sakyo-ku","Kyoto","Kyoto","606-8437","35.0113178","135.7861495","81-570-0117-22","5.0","JPKYT00768","01do","","","2734","2025-12-05 23:03:04","Hotellist_supplier_japan_clean.xlsx · RTX JP Hotel template_20260528.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0521","Fujitaya BnB","Kyoto","4","Kyoto 교토역","8.7","1520","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0522","Fujiya ryokan","Kyoto","5","359 Miyanoshita Hakonemachi ","8.799999999999999","1617","Hotel","359 Miyanoshita Hakonemachi ","Ashigarashimo-gun","Kanagawa","250-0404","35.24445019","139.05894600000002","81-460-82-2211","5.0","JPKYT00700","cpsg","45575","48627","","2025-12-06 23:00:24","Hotellist_supplier_japan_clean.xlsx · RTX JP Hotel template_20260528.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0523","Garden Ryokan Yachiyo","Kyoto","3","Kyoto 가와라마치","8.9","1714","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0524","Garner Hotel Kyoto Shijo Karasuma by IHG","Kyoto","4","438 Shunzeicho","9.0","1811","Hotel","438 Shunzeicho","Kyoto","","","34.998753","135.759892","81-75-3521717","","JPKYT00862","","","","","2026-05-19 12:14:22","Hotellist_supplier_japan_clean.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0525","Gate 80","Kyoto","5","Kyoto 히가시야마","9.1","1908","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0526","Genji Kyoto","Kyoto","3","600-8113 Kyoto, Gionmachi, 362-3 Hatudonomachi, Shimogyo-ku, Kyoto, Japan, Kyoto, 600-8113, Japan","9.2","2005","Hotel","600-8113 Kyoto, Gionmachi, 362-3 Hatudonomachi, Shimogyo-ku, Kyoto, Japan, Kyoto, 600-8113, Japan","Kyoto","","","34.9933479","135.7667443","81-0-753653001","","JPKYT00590","","","","","2025-07-16 18:03:26","Hotellist_supplier_japan_clean.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0527","Gino","Kyoto","4","Kyoto 가라스마","9.3","2102","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0528","Gion Misen","Kyoto","5","219-2 Nishinocho, Yamatooji Higashi Iri, Shinmonzen-dori, Higashiyama-ku","9.399999999999999","2199","Hotel","219-2 Nishinocho, Yamatooji Higashi Iri, Shinmonzen-dori, Higashiyama-ku","Kyoto","Kyoto","605-0088","35.006343529999995","135.7731044","81-75-708-7858","2.5","JPKYT00550","t6rv","3279679","","","2025-12-05 23:03:04","Hotellist_supplier_japan_clean.xlsx · RTX JP Hotel template_20260528.xlsx","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0529","Gion united hotel","Kyoto","3","Kyoto 오하라","9.5","2296","Resort","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
"H0530","GLANZKEI Kyoto Station","Kyoto","4","Kyoto 교토고쇼","9.6","2393","Hotel","","","","","","","","","","","","","","","","호텔명·도시 및 실제정보 컬럼=사용자 제공 일본 호텔 자료(매칭된 호텔) / 가격·이용자평점·리뷰수·시설·재고=가상"
